frame,x,y,dx,dy,team
370,84.9329296875,34.567607421875,0.0,0.0,1
380,85.38876953125,33.63977783203125,0.45583984374999886,-0.9278295898437534,1
380,82.71283203125,7.5663330078125,0.0,0.0,1
380,70.0650927734375,12.5842529296875,0.0,0.0,1
380,78.45412597656251,14.694671630859377,0.0,0.0,2
450,81.316708984375,23.12774169921875,0.0,0.0,1
450,86.58052734375,22.434873046875,0.0,0.0,2
460,88.6682421875,25.1298974609375,0.0,0.0,2
460,86.61223632812501,25.838466796875,0.0,0.0,2
470,84.90541015625,27.0641064453125,-1.706826171875008,1.2256396484375003,2
520,94.3754296875,27.17018798828125,0.0,0.0,1
520,90.979111328125,30.17343017578125,0.0,0.0,2
530,95.1201171875,31.7636279296875,0.0,0.0,1
